time,raw_data
1717833325.9025748,-8990.38
1717833325.9836404,-8990.54
1717833326.0819,-8990.24
1717833326.173039,-8989.80
1717833326.27123,-8989.94
1717833326.3560872,-8989.80
1717833326.4483156,-8990.56
1717833326.5475094,-8991.06
1717833326.6386626,-8991.64
1717833326.731653,-8991.58
1717833326.8229616,-8990.76
1717833326.9152226,-8990.26
1717833327.0061362,-8990.10
1717833327.099058,-8990.76
1717833327.1898818,-8989.68
1717833327.2819424,-8988.78
1717833327.3676164,-8989.22
1717833327.4673963,-8989.84
1717833327.5578036,-8990.56
1717833327.6505609,-8990.76
1717833327.7334678,-8991.58
1717833327.8316107,-8997.30
1717833327.9231966,-9010.66
1717833328.0146024,-9024.82
1717833328.111199,-9025.34
1717833328.2024653,-8990.26
1717833328.2838702,-8996.14
1717833328.3816566,-9033.24
1717833328.4730823,-9052.62
1717833328.5705562,-9033.06
1717833328.6627464,-9075.98
1717833328.7484272,-9156.16
1717833328.8478484,-9121.12
1717833328.9378312,-9033.18
1717833329.0314162,-8991.00
1717833329.12219,-8991.66
1717833329.2151484,-8990.40
1717833329.3066194,-8989.86
1717833329.3984544,-8991.34
1717833329.4839582,-8988.72
1717833329.5831616,-8989.16
1717833329.6729634,-8986.06
1717833329.7665617,-8986.68
1717833329.8564544,-8986.00
1717833329.950468,-8990.68
1717833330.0338662,-8988.94
1717833330.1325862,-8988.40
1717833330.2230208,-8989.64
1717833330.314839,-8988.62
1717833330.4047353,-8989.18
1717833330.498469,-8990.50
1717833330.587282,-8990.24
1717833330.6863344,-8989.72
1717833330.7672372,-8989.28
1717833330.870258,-8990.30
1717833330.9632812,-8990.48
1717833331.0552473,-8990.72
1717833331.147479,-8990.38
1717833331.2351918,-8989.62
1717833331.3316197,-8989.36
1717833331.422357,-8989.42
1717833331.5152326,-8990.16
1717833331.6064305,-8989.28
1717833331.6985703,-8989.28
1717833331.784106,-8989.94
1717833331.88106,-8989.70
1717833331.9733586,-8990.26
1717833332.0648167,-8989.42
1717833332.1518178,-8988.90
1717833332.2503216,-8989.58
1717833332.3355932,-8989.10
1717833332.4317827,-8989.40
1717833332.523403,-8989.82
1717833332.618251,-8990.38
1717833332.7109146,-8989.90
1717833332.7987633,-8989.74
1717833332.8903434,-8989.76
1717833332.981655,-8988.86
1717833333.0733643,-8988.76
1717833333.17017,-8989.92
1717833333.2556677,-8990.06
1717833333.3539221,-8990.28
1717833333.4454484,-8989.80
1717833333.5373712,-8989.94
1717833333.6313224,-8989.68
1717833333.721754,-8989.80
1717833333.8147461,-8990.14
1717833333.907016,-8990.08
1717833333.9986546,-8989.78
1717833334.0898483,-8990.06
1717833334.1815305,-8989.54
1717833334.2741556,-8989.10
1717833334.3669488,-8988.78
1717833334.4553804,-8989.10
1717833334.5486042,-8989.30
1717833334.639239,-8990.02
1717833334.732089,-8990.38
1717833334.8233142,-8990.04
1717833334.918159,-8989.36
1717833335.0067358,-8989.36
1717833335.0987897,-8989.20
1717833335.1842468,-8989.08
1717833335.2861483,-8989.44
1717833335.3735638,-8989.96
1717833335.4701545,-8990.20
1717833335.5511372,-8989.88
1717833335.6489584,-8988.66
1717833335.7422447,-8988.50
1717833335.8381472,-8989.06
1717833335.9311929,-8988.92
1717833336.0232291,-8989.04
1717833336.1146145,-8989.80
1717833336.2070034,-8990.10
1717833336.2985284,-8989.90
1717833336.3821936,-8989.78
1717833336.4816356,-8990.26
1717833336.5747402,-8990.28
1717833336.666595,-8990.22
1717833336.756822,-8989.62
1717833336.8505478,-8989.40
1717833336.940373,-8988.66
1717833337.0345693,-8989.60
1717833337.1215434,-8990.34
1717833337.217685,-8990.22
1717833337.300964,-8990.88
1717833337.4016483,-8990.18
1717833337.4844341,-8990.56
1717833337.5856128,-8990.62
1717833337.6736593,-8990.96
1717833337.7695582,-8990.14
1717833337.850937,-8989.68
1717833337.9535222,-8990.42
1717833338.034613,-8990.52
1717833338.138125,-8990.54
1717833338.229053,-8990.06
1717833338.32164,-8989.96
1717833338.4146676,-8990.58
1717833338.5056095,-8989.96
1717833338.598121,-8990.32
1717833338.689556,-8990.22
1717833338.782155,-8990.56
1717833338.8736393,-8990.94
1717833338.965215,-8990.90
1717833339.0577216,-8990.02
1717833339.1497612,-8990.10
1717833339.2402556,-8990.46
1717833339.3324592,-8990.94
1717833339.4177473,-8991.02
1717833339.5173664,-8990.44
1717833339.601701,-8990.36
1717833339.6987965,-8990.56
1717833339.7903376,-8991.00
1717833339.885322,-8990.44
1717833339.9736974,-8990.20
1717833340.0692987,-8990.42
1717833340.150931,-8990.56
1717833340.2540221,-8991.20
1717833340.340388,-8991.28
1717833340.4379497,-8990.50
1717833340.5239754,-8990.30
1717833340.6211581,-8990.36
1717833340.7135885,-8990.38
1717833340.8052404,-8990.66
1717833340.8982627,-8991.72
1717833340.9902735,-8992.04
1717833341.0823605,-8991.80
1717833341.1721582,-8991.38
1717833341.2652695,-8990.20
1717833341.353306,-8989.68
1717833341.4492195,-8991.00
1717833341.5404713,-8991.52
1717833341.633816,-8991.12
1717833341.7237961,-8990.98
1717833341.8179152,-8990.34
1717833341.9057674,-8991.14
1717833342.0011158,-8991.18
1717833342.0845973,-8990.34
1717833342.1848722,-8990.20
1717833342.2752252,-8990.62
1717833342.3691077,-8990.98
1717833342.4562023,-8991.38
1717833342.5490983,-8991.00
1717833342.639727,-8990.02
1717833342.7375917,-8989.92
1717833342.823779,-8989.70
1717833342.916575,-8989.54
1717833343.0071697,-8989.42
1717833343.1046593,-8989.44
1717833343.190701,-8990.04
1717833343.2886205,-8991.12
1717833343.3816633,-8990.52
1717833343.4725802,-8989.72
1717833343.5656068,-8990.52
1717833343.657095,-8990.18
1717833343.7490587,-8989.96
1717833343.8385627,-8990.96
1717833343.9328256,-8990.64
1717833344.0240273,-8990.82
1717833344.116697,-8990.86
1717833344.205692,-8989.88
1717833344.3012142,-8989.88
1717833344.3907335,-8990.86
1717833344.4805179,-8990.64
1717833344.573522,-8989.84
1717833344.6658278,-8988.80
1717833344.757326,-8989.50
1717833344.8522918,-8990.20
1717833344.9353526,-8989.98
1717833345.0363064,-8990.26
1717833345.117226,-8990.08
1717833345.2156367,-8989.86
1717833345.3074055,-8989.66
1717833345.4041865,-8990.40
1717833345.4970403,-8990.08
1717833345.5824726,-8990.38
1717833345.6803489,-8990.82
1717833345.765969,-8990.58
1717833345.8652575,-8990.72
1717833345.9561105,-8991.34
1717833346.0492787,-8991.26
1717833346.1405613,-8990.24
1717833346.2323592,-8990.72
1717833346.3242679,-8991.90
1717833346.4157972,-8991.32
1717833346.5043535,-8990.98
1717833346.5995934,-8991.82
1717833346.6849074,-8990.90
1717833346.7822337,-8990.40
1717833346.8750637,-8990.60
1717833346.9680927,-8990.92
1717833347.051598,-8991.68
1717833347.152004,-8991.24
1717833347.2385793,-8991.28
1717833347.3323529,-8991.26
1717833347.418163,-8991.16
1717833347.519601,-8990.92
1717833347.607391,-8991.98
1717833347.7035556,-8991.46
1717833347.7850094,-8991.10
1717833347.887552,-8991.20
1717833347.980661,-8991.70
1717833348.0715194,-8992.52
1717833348.159537,-8991.78
1717833348.2495124,-8990.90
1717833348.347053,-8990.16
1717833348.440505,-8990.86
1717833348.532577,-8990.80
1717833348.6240685,-8990.68
1717833348.71611,-8990.18
1717833348.8074393,-8990.30
1717833348.8998957,-8991.06
1717833348.9909017,-8991.40
1717833349.0840178,-8991.48
1717833349.1740043,-8991.90
1717833349.2661042,-8991.68
1717833349.3575976,-8991.24
1717833349.4520485,-8991.62
1717833349.541073,-8991.68
1717833349.635164,-8992.42
1717833349.7181811,-8992.32
1717833349.8198996,-8991.42
1717833349.9056807,-8991.62
1717833350.0031166,-8991.32
1717833350.0909379,-8991.22
1717833350.187091,-8990.22
1717833350.278513,-8991.16
1717833350.3717754,-8991.04
1717833350.4640355,-8991.22
1717833350.5490797,-8991.28
1717833350.6408794,-8990.80
1717833350.739086,-8990.26
1717833350.832188,-8990.92
1717833350.924206,-8990.82
1717833351.0159965,-8989.62
1717833351.107508,-8989.86
1717833351.1994827,-8990.12
1717833351.2889972,-8989.94
1717833351.3828578,-8989.58
1717833351.4726613,-8990.32
1717833351.566091,-8990.76
1717833351.6576612,-8990.28
1717833351.7506945,-8990.04
1717833351.8412948,-8990.04
1717833351.9307706,-8989.30
1717833352.0236232,-8989.74
1717833352.1185188,-8990.20
1717833352.2013981,-8989.90
1717833352.3000026,-8990.14
1717833352.3907835,-8990.28
1717833352.4864514,-8990.74
1717833352.5754547,-8991.32
1717833352.66644,-8990.84
1717833352.757785,-8990.56
1717833352.8543646,-8990.22
1717833352.941131,-8990.66
1717833353.0383477,-8991.02
1717833353.1304905,-8990.04
1717833353.2164006,-8990.18
1717833353.3153596,-8990.34
1717833353.4062629,-8990.68
1717833353.4992814,-8990.64
1717833353.5911639,-8990.42
1717833353.6829915,-8989.94
1717833353.7742343,-8989.86
1717833353.8663435,-8990.04
1717833353.957793,-8991.04
1717833354.0506494,-8991.38
1717833354.1401305,-8991.42
1717833354.2347941,-8991.00
1717833354.3224075,-8989.38
1717833354.4179523,-8989.66
1717833354.507812,-8990.64
1717833354.602058,-8990.72
1717833354.6855044,-8991.32
1717833354.7860568,-8991.14
1717833354.8685029,-8991.64
1717833354.9708776,-8992.58
1717833355.0580666,-8992.20
1717833355.1538258,-8991.80
1717833355.2466805,-8992.52
1717833355.3388891,-8992.92
1717833355.4291465,-8993.66
1717833355.516626,-8993.80
1717833355.6148288,-8993.00
1717833355.7057142,-8993.74
1717833355.7988389,-8994.72
1717833355.8908062,-8993.32
1717833355.98277,-8992.66
1717833356.0735588,-8994.54
1717833356.1665,-8995.76
1717833356.2561233,-8998.04
1717833356.3497825,-9002.52
1717833356.4411805,-9003.32
1717833356.5339189,-9002.00
1717833356.62459,-9000.32
1717833356.716438,-8998.36
1717833356.8049226,-8997.98
1717833356.899227,-8997.44
1717833356.9883013,-8996.02
1717833357.0832682,-8993.56
1717833357.1685202,-8993.86
1717833357.269121,-8993.68
1717833357.3520594,-8995.66
1717833357.4530845,-9008.96
1717833357.5412395,-9053.36
1717833357.6370933,-9084.60
1717833357.7189682,-9038.06
1717833357.8210554,-9006.18
1717833357.9080946,-8997.20
1717833358.0050464,-8992.76
1717833358.0912163,-8990.04
1717833358.1890552,-8989.48
1717833358.274611,-8990.92
1717833358.3730414,-8994.14
1717833358.4658825,-8999.02
1717833358.5579405,-9002.62
1717833358.6497762,-9003.88
1717833358.741029,-9004.72
1717833358.833464,-9007.60
1717833358.9246364,-9026.76
1717833359.0163834,-9111.38
1717833359.1080418,-9162.80
1717833359.201304,-9056.26
1717833359.2928476,-9002.50
1717833359.3838773,-8994.66
1717833359.4741938,-8992.30
1717833359.566403,-8990.64
1717833359.6580198,-8991.46
1717833359.752486,-8990.46
1717833359.835184,-8992.10
1717833359.9362795,-8992.68
1717833360.024144,-8991.82
1717833360.1165996,-8994.18
1717833360.2081575,-8995.20
1717833360.3000433,-9000.08
1717833360.3914173,-9029.42
1717833360.4881067,-9136.10
1717833360.5748508,-9182.48
1717833360.6728873,-9061.12
1717833360.7631164,-9003.50
1717833360.8500059,-8993.58
1717833360.9492857,-8991.80
1717833361.0411456,-8989.18
1717833361.1329515,-8991.14
1717833361.224943,-8992.68
1717833361.316762,-8990.12
1717833361.4079866,-8991.38
1717833361.5005388,-8993.04
1717833361.5913382,-8995.40
1717833361.6847377,-9000.80
1717833361.7749748,-9009.12
1717833361.8688202,-9030.74
1717833361.9582384,-9105.48
1717833362.0517015,-9197.76
1717833362.1355665,-9110.42
1717833362.2331808,-9019.74
1717833362.3249397,-8997.26
1717833362.4172301,-8991.44
1717833362.5095253,-8989.42
1717833362.6017323,-8990.42
1717833362.6856325,-8991.64
1717833362.7828803,-8991.90
1717833362.8750966,-8993.80
1717833362.9714975,-8997.62
1717833363.055857,-9008.48
1717833363.155436,-9044.32
1717833363.24158,-9182.16
1717833363.3392267,-9327.52
1717833363.431531,-9194.26
1717833363.5197334,-9027.22
1717833363.6161335,-8990.16
1717833363.7071743,-8986.66
1717833363.800173,-8985.52
1717833363.8910913,-8985.46
1717833363.9835582,-8990.52
1717833364.0749922,-8995.98
1717833364.1677978,-8995.74
1717833364.258305,-8996.56
1717833364.351834,-9000.42
1717833364.4416597,-9034.74
1717833364.5350156,-9286.10
1717833364.61914,-9501.66
1717833364.7190092,-9157.74
1717833364.8053725,-8997.00
1717833364.9003835,-8985.22
1717833364.9916208,-8984.38
1717833365.0870147,-8983.46
1717833365.1757495,-8987.56
1717833365.2707784,-8990.02
1717833365.3584268,-8992.84
1717833365.4501016,-9003.02
1717833365.541709,-9012.36
1717833365.6386192,-9069.04
1717833365.7315617,-9389.46
1717833365.8226223,-9477.04
1717833365.9093022,-9105.50
1717833366.0059505,-8992.04
1717833366.0996494,-8980.00
1717833366.1915104,-8974.94
1717833366.2832696,-8972.20
1717833366.375203,-8978.36
1717833366.4673948,-8979.42
1717833366.5583851,-8977.24
1717833366.6502168,-8982.90
1717833366.740858,-8991.48
1717833366.8337874,-8995.22
1717833366.9192924,-9002.78
1717833367.0189629,-9043.06
1717833367.1087132,-9396.34
1717833367.2004461,-9642.90
1717833367.291682,-9163.46
1717833367.3860705,-8989.88
1717833367.469194,-8975.82
1717833367.5669806,-8973.44
1717833367.6585007,-8973.40
1717833367.7540314,-8976.14
1717833367.8356094,-8981.52
1717833367.9379973,-8982.88
1717833368.0240877,-8983.02
1717833368.1220016,-8991.02
1717833368.214953,-9017.72
1717833368.3059967,-9262.34
1717833368.392254,-9779.98
1717833368.490258,-9341.06
1717833368.582947,-9003.72
1717833368.673462,-8967.86
1717833368.7663195,-8965.50
1717833368.8584456,-8964.60
1717833368.950185,-8963.72
1717833369.0417507,-8963.50
1717833369.1337445,-8962.68
1717833369.2242682,-8961.22
1717833369.317895,-8960.68
1717833369.408513,-8962.10
1717833369.5009859,-8961.64
1717833369.591376,-8961.86
1717833369.6860929,-8961.46
1717833369.7748702,-8961.56
1717833369.8692646,-8961.68
1717833369.953152,-8962.28
1717833370.0532157,-8962.94
1717833370.1355934,-8963.12
1717833370.237179,-8963.42
1717833370.3191533,-8962.88
1717833370.4219418,-8963.36
1717833370.5086384,-8965.12
1717833370.6058748,-8967.00
1717833370.6919382,-8968.46
1717833370.7890432,-8970.86
1717833370.880907,-8974.20
1717833370.973016,-8977.54
1717833371.0563507,-8993.10
1717833371.1569946,-9079.20
1717833371.2498937,-9630.30
1717833371.340679,-9766.46
1717833371.434129,-9145.70
1717833371.5250697,-8976.06
1717833371.6173108,-8955.76
1717833371.708708,-8954.24
1717833371.8013544,-8959.92
1717833371.8921869,-8956.56
1717833371.9854183,-8959.36
1717833372.0767462,-8958.18
1717833372.1694503,-8956.10
1717833372.2586226,-8956.28
1717833372.3525903,-8963.50
1717833372.4360964,-8965.58
1717833372.5363507,-8965.86
1717833372.6233075,-8969.68
1717833372.7172713,-8974.82
1717833372.813162,-9005.60
1717833372.90437,-9375.68
1717833372.9941592,-9912.54
1717833373.08416,-9332.98
1717833373.16948,-8981.74
1717833373.272213,-8949.90
1717833373.3652115,-8952.66
1717833373.456213,-8951.98
1717833373.545792,-8952.74
1717833373.6401727,-8952.86
1717833373.733249,-8952.22
1717833373.823983,-8950.38
1717833373.916651,-8948.50
1717833374.0085423,-8950.54
1717833374.1001852,-8950.68
1717833374.192157,-8951.82
1717833374.2840178,-8950.98
1717833374.3755038,-8950.76
1717833374.4686134,-8950.98
1717833374.558892,-8951.32
1717833374.6527562,-8951.82
1717833374.7421348,-8954.78
1717833374.8359587,-8956.86
1717833374.9236624,-8957.76
1717833375.019574,-8963.26
1717833375.1029675,-8976.10
1717833375.2035058,-9003.72
1717833375.2859094,-9324.34
1717833375.3843083,-10049.90
1717833375.4755652,-9460.76
1717833375.5714176,-8999.64
1717833375.6531146,-8945.56
1717833375.7553847,-8941.14
1717833375.8486094,-8941.84
1717833375.9392064,-8943.04
1717833376.0321593,-8940.68
1717833376.1231356,-8941.14
1717833376.2149503,-8937.52
1717833376.3068109,-8941.04
1717833376.4000692,-8940.00
1717833376.491969,-8937.50
1717833376.584085,-8943.12
1717833376.67551,-8944.08
1717833376.7674835,-8944.94
1717833376.858996,-8946.66
1717833376.9516103,-8948.54
1717833377.0432274,-8950.56
1717833377.1357913,-8954.26
1717833377.225682,-8964.62
1717833377.319536,-8984.42
1717833377.4052126,-9054.20
1717833377.5031848,-9510.60
1717833377.594382,-9833.10
1717833377.682352,-9211.06
1717833377.7754376,-8958.40
1717833377.8709533,-8940.86
1717833377.9591885,-8936.78
1717833378.0544195,-8931.90
1717833378.1464884,-8933.00
1717833378.2384136,-8937.66
1717833378.3252792,-8936.20
1717833378.4173732,-8936.64
1717833378.5092282,-8936.94
1717833378.6011436,-8937.52
1717833378.6990128,-8937.50
1717833378.7903295,-8937.64
1717833378.8834424,-8938.64
1717833378.973995,-8939.34
1717833379.0670373,-8942.50
1717833379.1589525,-8948.10
1717833379.2511191,-8950.60
1717833379.3414707,-8956.64
1717833379.4342716,-8970.90
1717833379.525402,-8991.04
1717833379.6185827,-9055.32
1717833379.7092307,-9528.78
1717833379.8027132,-9965.36
1717833379.892525,-9336.68
1717833379.9859433,-8992.56
1717833380.0700345,-8941.22
1717833380.169934,-8923.94
1717833380.2535107,-8925.68
1717833380.3537023,-8936.48
1717833380.4442542,-8937.92
1717833380.5376282,-8937.60
1717833380.6258795,-8938.42
1717833380.721548,-8941.52
1717833380.8031876,-8946.04
1717833380.9053237,-8955.56
1717833380.9925215,-8976.34
1717833381.0850546,-9052.40
1717833381.175857,-9606.22
1717833381.273456,-10073.26
1717833381.3654547,-9375.14
1717833381.4572222,-8988.08
1717833381.5503266,-8935.76
1717833381.640547,-8927.58
1717833381.7337542,-8926.82
1717833381.8259008,-8926.06
1717833381.9178615,-8924.60
1717833382.0089948,-8924.30
1717833382.1014874,-8925.30
1717833382.187105,-8926.96
1717833382.2857146,-8928.88
1717833382.374251,-8932.02
1717833382.4688103,-8937.76
1717833382.558914,-8944.36
1717833382.6537347,-8956.24
1717833382.7426286,-8980.84
1717833382.8377225,-9074.94
1717833382.9259303,-9638.70
1717833383.0179203,-10025.32
1717833383.1097736,-9354.80
1717833383.2045429,-8999.32
1717833383.2866058,-8939.14
1717833383.388494,-8931.64
1717833383.4700491,-8926.34
1717833383.5724735,-8923.50
1717833383.6536438,-8925.34
1717833383.7564316,-8930.80
1717833383.8493018,-8936.00
1717833383.9402163,-8940.42
1717833384.0259945,-8948.10
1717833384.124309,-8960.54
1717833384.2172923,-8995.04
1717833384.3092256,-9232.64
1717833384.401469,-10017.46
1717833384.492616,-9855.72
1717833384.584524,-9175.62
1717833384.67596,-8954.24
1717833384.768584,-8920.56
1717833384.8560693,-8919.54
1717833384.951244,-8919.22
1717833385.0427089,-8915.64
1717833385.1367028,-8916.02
1717833385.2258646,-8918.90
1717833385.3200104,-8918.18
1717833385.412054,-8918.92
1717833385.503907,-8920.26
1717833385.5864813,-8923.42
1717833385.6879106,-8927.36
1717833385.770049,-8930.08
1717833385.8716805,-8933.68
1717833385.9558325,-8948.16
1717833386.05601,-8984.66
1717833386.1371534,-9178.86
1717833386.2350094,-9681.96
1717833386.3320847,-9275.12
1717833386.4233887,-8920.68
1717833386.5158165,-8886.94
1717833386.6073315,-8898.98
1717833386.6927576,-8904.74
1717833386.7912905,-8908.64
1717833386.8843832,-8905.42
1717833386.9761667,-8906.86
1717833387.0678282,-8912.22
1717833387.158499,-8915.10
1717833387.251615,-8924.52
1717833387.3376732,-8936.36
1717833387.435373,-8960.76
1717833387.5261214,-9033.68
1717833387.61827,-9193.90
1717833387.7037098,-9211.00
1717833387.802929,-9047.10
1717833387.8926795,-8958.64
1717833387.9868963,-8936.50
1717833388.0708764,-8926.94
1717833388.168298,-8924.58
1717833388.2613227,-8922.88
1717833388.3516726,-8923.48
1717833388.4372685,-8927.36
1717833388.5389047,-8929.30
1717833388.620294,-8933.34
1717833388.7182612,-8943.36
1717833388.8039951,-8970.78
1717833388.906364,-8997.52
1717833388.9929554,-8993.04
1717833389.0903316,-9000.72
1717833389.1763651,-9006.52
1717833389.274281,-9007.78
1717833389.3674169,-8985.22
1717833389.4594243,-8961.94
1717833389.551327,-8948.28
1717833389.6428745,-8942.68
1717833389.7341413,-8938.88
1717833389.8259928,-8935.02
1717833389.9183445,-8934.18
1717833390.009721,-8935.18
1717833390.1026568,-8936.12
1717833390.1931398,-8936.08
1717833390.2867002,-8937.42
1717833390.3757098,-8943.34
1717833390.4706972,-8949.44
1717833390.5598195,-8943.14
1717833390.6538842,-8934.72
1717833390.7369616,-8913.22
1717833390.8378875,-8905.66
1717833390.9203353,-8908.94
1717833391.0218978,-8909.52
1717833391.1036298,-8910.36
1717833391.2059045,-8910.30
1717833391.2976186,-8910.14
1717833391.3895843,-8909.92
1717833391.4765003,-8910.40
1717833391.573309,-8910.40
1717833391.6663349,-8911.44
1717833391.758065,-8913.14
1717833391.843034,-8916.48
1717833391.9412677,-8924.06
1717833392.0343502,-8915.76
1717833392.1262877,-8916.78
1717833392.2178302,-8919.22
1717833392.3094373,-8917.96
1717833392.4013298,-8915.98
1717833392.4929328,-8914.68
1717833392.5849547,-8914.24
1717833392.6764636,-8912.96
1717833392.7696435,-8912.40
1717833392.8579185,-8912.22
1717833392.9530075,-8911.32
1717833393.0405092,-8910.98
1717833393.1344821,-8910.72
1717833393.2249227,-8911.76
1717833393.3174713,-8912.02
1717833393.4092326,-8913.12
1717833393.5048757,-8914.66
1717833393.5934541,-8915.30
1717833393.6888824,-8916.36
1717833393.7773438,-8917.54
1717833393.872563,-8919.70
1717833393.953406,-8921.28
1717833394.0564885,-8922.06
1717833394.1432998,-8921.72
1717833394.2402637,-8916.30
1717833394.3330674,-8913.76
1717833394.4242578,-8912.58
1717833394.5096326,-8909.64
1717833394.608255,-8908.78
1717833394.7010818,-8910.42
1717833394.787453,-8913.06
1717833394.8852265,-8916.28
1717833394.975907,-8917.26
1717833395.0685449,-8917.90
1717833395.1600623,-8919.74
1717833395.252416,-8921.70
1717833395.3362105,-8921.68
1717833395.436641,-8923.84
1717833395.526486,-8926.86
1717833395.6181738,-8929.04
1717833395.7055235,-8931.40
1717833395.8019655,-8933.44
1717833395.8874269,-8933.30
1717833395.9878607,-8930.92
1717833396.072973,-8931.10
1717833396.1677802,-8933.28
1717833396.2602348,-8933.00
1717833396.3518646,-8932.68
1717833396.443316,-8931.98
1717833396.5350351,-8928.84
1717833396.6268249,-8926.74
1717833396.7232502,-8926.58
1717833396.8099954,-8927.36
1717833396.9072425,-8928.64
1717833397.0001633,-8928.54
1717833397.0912366,-8929.46
1717833397.1843905,-8930.06
1717833397.2749321,-8931.24
1717833397.367892,-8932.88
1717833397.4600368,-8933.78
1717833397.55201,-8934.16
1717833397.64308,-8934.04
1717833397.735349,-8933.48
1717833397.8266525,-8932.50
1717833397.918764,-8923.86
1717833398.010275,-8916.76
1717833398.103541,-8920.60
1717833398.1935844,-8924.46
1717833398.285421,-8926.44
1717833398.3766708,-8928.08
1717833398.4708493,-8929.30
1717833398.5537753,-8929.66
1717833398.6548488,-8928.66
1717833398.737463,-8928.62
1717833398.8344338,-8928.20
1717833398.9268463,-8928.54
1717833399.022287,-8928.86
1717833399.1041112,-8928.96
1717833399.2020283,-8929.20
1717833399.2935867,-8929.06
1717833399.390225,-8927.84
1717833399.47052,-8926.58
1717833399.57477,-8926.82
1717833399.6601162,-8927.52
1717833399.7579305,-8926.20
1717833399.8512096,-8925.60
1717833399.9418902,-8924.48
1717833400.0351434,-8923.50
1717833400.126897,-8924.58
1717833400.2187948,-8923.32
1717833400.3100545,-8920.70
1717833400.4019895,-8920.20
1717833400.4937398,-8922.04
1717833400.586192,-8923.30
1717833400.6758332,-8924.18
1717833400.7689943,-8923.30
1717833400.8542695,-8923.40
1717833400.9521463,-8924.02
1717833401.0435917,-8923.98
1717833401.1373446,-8923.70
1717833401.2209587,-8922.40
1717833401.3213038,-8921.08
1717833401.4102342,-8920.78
1717833401.5015,-8922.00
1717833401.5937834,-8921.80
1717833401.6892178,-8920.52
1717833401.7712545,-8919.52
1717833401.8738472,-8919.60
1717833401.9603992,-8917.72
1717833402.0569518,-8916.98
1717833402.150061,-8917.92
1717833402.2409222,-8918.56
1717833402.3335378,-8918.94
1717833402.4248714,-8919.02
1717833402.5179496,-8918.42
1717833402.6088395,-8917.54
1717833402.7019444,-8917.94
1717833402.7927582,-8917.44
1717833402.8855715,-8916.32
1717833402.9771585,-8916.60
1717833403.0686927,-8916.54
1717833403.1608372,-8917.00
1717833403.2522345,-8917.00
1717833403.3437574,-8917.38
1717833403.4361548,-8917.64
1717833403.527169,-8917.32
1717833403.6182032,-8917.34
1717833403.7103882,-8917.26
1717833403.8029678,-8916.28
1717833403.8943286,-8915.34
1717833403.9893575,-8915.18
1717833404.0769017,-8914.92
1717833404.1720612,-8914.96
1717833404.2603989,-8914.90
1717833404.3560245,-8914.54
1717833404.4378262,-8913.96
1717833404.5399501,-8913.42
1717833404.633235,-8913.82
1717833404.723834,-8913.14
1717833404.8043957,-8912.90
1717833404.9078362,-8913.14
1717833405.0004802,-8912.96
1717833405.0920985,-8912.06
1717833405.184717,-8911.10
1717833405.276836,-8911.30
1717833405.3685138,-8911.52
1717833405.4606755,-8911.60
1717833405.5524185,-8912.08
1717833405.6436229,-8912.86
1717833405.7349458,-8911.90
1717833405.8269756,-8911.90
1717833405.918891,-8912.44
1717833406.004533,-8912.44
1717833406.104004,-8911.86
1717833406.1954577,-8912.68
1717833406.287114,-8912.10
1717833406.375659,-8911.40
1717833406.469161,-8911.82
1717833406.560281,-8911.86
1717833406.6523998,-8912.18
1717833406.7382824,-8911.44
1717833406.836366,-8910.98
1717833406.9273138,-8910.92
1717833407.0228293,-8911.56
1717833407.1046846,-8911.72
1717833407.206821,-8911.30
1717833407.2983978,-8910.82
1717833407.390769,-8910.62
1717833407.4838772,-8911.06
1717833407.5745683,-8911.58
1717833407.6608734,-8911.44
1717833407.7585804,-8910.96
1717833407.8438373,-8910.34
1717833407.9425023,-8910.72
1717833408.0350876,-8910.80
1717833408.1270034,-8909.98
1717833408.219141,-8909.42
1717833408.310422,-8908.84
1717833408.4020333,-8908.56
1717833408.493984,-8908.48
1717833408.5869236,-8907.98
1717833408.6774879,-8907.50
1717833408.7708848,-8907.70
1717833408.8608603,-8906.94
1717833408.9520922,-8906.16
1717833409.0439734,-8906.40
1717833409.1386864,-8905.96
1717833409.2275026,-8905.48
1717833409.3218417,-8904.76
1717833409.4045987,-8904.94
1717833409.505815,-8905.64
1717833409.5941367,-8904.30
1717833409.690603,-8903.72
1717833409.7774277,-8904.08
1717833409.8738186,-8904.56
1717833409.967014,-8903.90
1717833410.0573475,-8903.42
1717833410.1440356,-8903.12
1717833410.2413082,-8902.96
1717833410.3338096,-8902.32
1717833410.425263,-8902.20
1717833410.5122304,-8901.58
1717833410.6041226,-8901.92
1717833410.7019968,-8901.08
1717833410.7930334,-8900.70
1717833410.8860776,-8900.44
1717833410.977795,-8899.98
1717833411.0691805,-8898.78
1717833411.1607485,-8898.76
1717833411.2532392,-8898.54
1717833411.3440604,-8898.66
1717833411.437523,-8897.94
1717833411.5275233,-8896.90
1717833411.6191165,-8896.10
1717833411.7138793,-8894.98
1717833411.8028624,-8894.70
1717833411.8942244,-8894.68
1717833411.988469,-8894.32
1717833412.0743678,-8893.94
1717833412.1690252,-8892.80
1717833412.260832,-8892.50
1717833412.3533561,-8891.80
1717833412.444132,-8890.96
1717833412.5401754,-8890.44
1717833412.6273394,-8889.26
1717833412.7191556,-8888.14
1717833412.8169727,-8886.70
1717833412.903243,-8886.16
1717833413.0006638,-8885.72
1717833413.08577,-8884.90
